"spp.code","site","bnd.pre","bnd.suf","col","ag","sx","date","wng","tar","mass","wndr","rc.03.N","rs.03.N","rc.04.J","rs.04.J","rc.04.F","rs.04.F","rc.04.N","rs.04.N","rc.05.J","rs.05.J","rc.05.F","rs.05.F","rc.05.N","rs.05.N","rc.06.J","rs.06.J","rc.06.F","rs.06.F","rc.06.N","rs.06.N","rc.07.J","rs.07.J","rc.07.F","rs.07.F","rc.07.N","rs.07.N","rc.08.J","rs.08.J","date.cap.orig","yr","mo","day","nts","yr.num","site.ag.init","site.ag","bnd","stat.focals","num.rc.rs","persist","spp","stat","hab1","diet"
"OVEN","Morelia","1771","12151","XY-RY","AHY",NA,"24-Feb-04",73,21.6,18.3,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,2004-02-24,"2004",2,24,NA,2004,10,11,"1771-12151","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12181","XR-YB","HY",NA,"16-Nov-04",73,22.2,19.6,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-16,"2004",11,16,NA,2004,5,6,"1771-12181","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12224","XY-WB","AHY",NA,"9-Jan-05",73,20.1,17.2,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-09,"2005",1,9,NA,2005,5,7,"1771-12224","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12225","XY-WR","AHY",NA,"11-Jan-05",71.5,21.8,17,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-11,"2005",1,11,NA,2005,5,7,"1771-12225","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12226","YB-XR","AHY",NA,"11-Jan-05",72,21.3,17.6,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-11,"2005",1,11,NA,2005,5,7,"1771-12226","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12162","BW-WX","HY",NA,"9-Nov-04",73,21.2,16.9,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-09,"2004",11,9,NA,2004,2,3,"1771-12162","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12163","BR-XB","HY",NA,"10-Nov-04",79.5,22.7,17.6,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-10,"2004",11,10,NA,2004,2,3,"1771-12163","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12112","X-","HY",NA,"14-Nov-03",74.5,21.7,19.3,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2003-11-14,"2003",11,14,NA,2003,20,20,"1771-12112","mig",5,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12139","X-","HY",NA,"9-Jan-04",71.5,22.7,16.6,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,2004-01-09,"2004",1,9,NA,2004,20,21,"1771-12139","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12140","X-","AHY",NA,"9-Jan-04",76.5,21.1,16.6,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-09,"2004",1,9,NA,2004,20,21,"1771-12140","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12141","X-","AHY",NA,"10-Jan-04",75.5,23.8,19.5,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-10,"2004",1,10,NA,2004,20,21,"1771-12141","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12191","XR-WB","AHY",NA,"18-Nov-04",70.5,21.1,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"1771-12191","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12192","BW-XR","HY",NA,"18-Nov-04",77,22.6,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"1771-12192","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12193","BY-XR","HY",NA,"18-Nov-04",76.5,21.9,20.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"1771-12193","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12144","X-","HY",NA,"11-Jan-04",76.5,21.7,19.2,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-11,"2004",1,11,NA,2004,20,21,"1771-12144","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12153","YX-YY","AHY",NA,"25-Feb-04",76.5,22.9,19.7,NA,"bf","bf","bf","bf","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-25,"2004",2,25,NA,2004,20,21,"1771-12153","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12113","X-","HY","F","21-Nov-03",69,21.5,17.2,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-21,"2003",11,21,NA,2003,10,10,"1771-12113","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12197","BX-WY","AHY",NA,"18-Nov-04",70.5,21.4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"1771-12197","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12198","XW-YB","AHY",NA,"19-Nov-04",74,22,18.5,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-19,"2004",11,19,NA,2004,10,11,"1771-12198","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12199","BX-YW","HY",NA,"19-Nov-04",77,23,18.6,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-19,"2004",11,19,NA,2004,10,11,"1771-12199","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12200","BX-BW","AHY",NA,"19-Nov-04",68.5,21.6,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-19,"2004",11,19,NA,2004,10,11,"1771-12200","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12201","YW-YX","HY",NA,"19-Nov-04",75.5,22.5,17.1,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-19,"2004",11,19,NA,2004,10,11,"1771-12201","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12327","GX-RR","AHY",NA,"5-Dec-06",73,21.6,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,2006-12-05,"2006",12,5,NA,2006,20,23,"1771-12327","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12328","BY-WX","AHY",NA,"6-Dec-06",75.5,21.8,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,2006-12-06,"2006",12,6,NA,2006,20,23,"1771-12328","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12121","X-","HY",NA,"22-Nov-03",70.5,21.4,16.9,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12121","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12122","X-","HY",NA,"22-Nov-03",72,22.3,17.5,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12122","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12179","XR-YW","HY",NA,"15-Nov-04",70.5,20.8,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-15,"2004",11,15,NA,2004,5,6,"1771-12179","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12104","X-","AHY",NA,"10-Nov-03",74,22.4,17.7,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,5,5,"1771-12104","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12125","X-","HY","F","22-Nov-03",67.5,21.4,18,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12125","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12126","X-","HY","F","22-Nov-03",68,22.2,16.8,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12126","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12127","X-","HY","F","22-Nov-03",69.5,22.9,20.4,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12127","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12128","X-","HY",NA,"22-Nov-03",73,22.7,19,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12128","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12237","BW-XY","HY",NA,"16-Jan-05",74.5,22.4,19,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-16,"2005",1,16,NA,2005,10,12,"1771-12237","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12240","BY-XY","HY",NA,"18-Jan-05",71,20.8,17,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-18,"2005",1,18,NA,2005,20,22,"1771-12240","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12254","WW-XY","AHY",NA,"13-Feb-05",77,22.1,17.5,"W",NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-13,"2005",2,13,NA,2005,10,12,"1771-12254","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12255","XW-RY","AHY",NA,"13-Feb-05",71,21.2,17.7,"W",NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-13,"2005",2,13,NA,2005,10,12,"1771-12255","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12275","RY-XW","HY",NA,"18-Nov-05",73,22.5,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-18,"2005",11,18,NA,2005,10,12,"1771-12275","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12177","BR-RX","HY",NA,"14-Nov-04",72.5,22.2,17.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-14,"2004",11,14,NA,2004,5,6,"1771-12177","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12178","XR-BW","HY",NA,"14-Nov-04",76,21.7,17.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-14,"2004",11,14,NA,2004,5,6,"1771-12178","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12077","YW-XB","HY",NA,"23-Jan-06",75.5,22.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-01-23,"2006",1,23,NA,2006,20,23,"1771-12077","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12180","XB-RB","HY",NA,"15-Nov-04",69.5,22.5,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-15,"2004",11,15,NA,2004,5,6,"1771-12180","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12286","YY-XB","HY",NA,"24-Nov-05",76,23.5,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-24,"2005",11,24,NA,2005,20,22,"1771-12286","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12287","WW-XB","HY",NA,"24-Nov-05",76,22.2,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2005-11-24,"2005",11,24,NA,2005,20,22,"1771-12287","mig",4,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12288","RY-XB","AHY",NA,"24-Nov-05",72,21.5,17.1,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-24,"2005",11,24,NA,2005,20,22,"1771-12288","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12289","RW-XB","HY",NA,"25-Nov-05",73.5,21.7,19.5,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-25,"2005",11,25,NA,2005,20,22,"1771-12289","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12284","RX-BR","HY",NA,"21-Nov-05",72.5,22.8,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-21,"2005",11,21,NA,2005,10,12,"1771-12284","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12295","RX-WY","HY",NA,"20-Dec-05",73,23.1,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,2005-12-20,"2005",12,20,NA,2005,10,12,"1771-12295","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12166","RR-BX","AHY",NA,"11-Nov-04",74,21.3,18.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"1771-12166","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12167","WX-RR","AHY",NA,"11-Nov-04",77.5,21.2,18.5,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"1771-12167","mig",4,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12168","WX-BY","AHY",NA,"11-Nov-04",72.5,22.1,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"1771-12168","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12169","BR-XY","HY",NA,"12-Nov-04",69,22.6,18.8,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-12,"2004",11,12,NA,2004,2,3,"1771-12169","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12070","YX-RB","HY",NA,"27-Dec-05",74.5,22.3,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2005-12-27,"2005",12,27,NA,2005,20,22,"1771-12070","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12276","RW-XW","HY",NA,"18-Nov-05",71.5,22.2,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-18,"2005",11,18,NA,2005,10,12,"1771-12276","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12142","X-","AHY",NA,"10-Jan-04",77,22.9,18.6,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1","1",NA,"1",NA,"1",NA,"1",NA,NA,NA,NA,NA,2004-01-10,"2004",1,10,NA,2004,20,21,"1771-12142","mig",7,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12194","BR-XR","HY",NA,"18-Nov-04",73,21.1,20.1,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"1771-12194","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12195","WB-XR","AHY",NA,"18-Nov-04",74,23.2,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,"1",2004-11-18,"2004",11,18,NA,2004,10,11,"1771-12195","mig",6,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12196","XY-BR","AHY",NA,"18-Nov-04",71.5,22.5,17.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"1771-12196","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12154","XR-RY","AHY",NA,"26-Feb-04",73,23,19,"W","bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-26,"2004",2,26,NA,2004,20,21,"1771-12154","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12206","WX-WW","HY",NA,"21-Nov-04",75.2,21.8,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-21,"2004",11,21,NA,2004,20,21,"1771-12206","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12207","BX-YY","HY",NA,"21-Nov-04",72.5,22.5,18,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-21,"2004",11,21,NA,2004,20,21,"1771-12207","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12208","XW-YR","AHY",NA,"21-Nov-04",72.5,22.1,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-21,"2004",11,21,NA,2004,20,21,"1771-12208","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12209","XB-BY","AHY",NA,"21-Nov-04",75,22.9,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,2004-11-21,"2004",11,21,NA,2004,20,21,"1771-12209","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12210","RX-BW","HY",NA,"22-Nov-04",73,21.7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,2004-11-22,"2004",11,22,NA,2004,20,21,"1771-12210","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12299","YX-BY","HY",NA,"23-Dec-05",69.5,22.1,18.3,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-12-23,"2005",12,23,NA,2005,10,12,"1771-12299","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12349","RW-WX","AHY",NA,"21-Jan-07",70,21.8,17.3,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-21,"2007",1,21,NA,2007,20,24,"1771-12349","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12188","XR-WR","HY",NA,"17-Nov-04",78,22.3,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"1771-12188","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12277","RX-BY","HY",NA,"19-Nov-05",73,21.4,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,2005-11-19,"2005",11,19,NA,2005,10,12,"1771-12277","mig",4,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12215","YW-WX","AHY",NA,"23-Nov-04",79.5,21.9,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-23,"2004",11,23,NA,2004,20,21,"1771-12215","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12105","X-","AHY",NA,"11-Nov-03",72,21.4,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2003-11-11,"2003",11,11,NA,2003,5,5,"1771-12105","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12234","XW-YW","AHY",NA,"14-Jan-05",73,21.3,16.9,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-14,"2005",1,14,NA,2005,10,12,"1771-12234","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12235","XY-RB","HY",NA,"15-Jan-05",73.5,17.5,17.3,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-15,"2005",1,15,NA,2005,10,12,"1771-12235","mig",1,"P","Ovenbird","M","EF","I"
