"site","band.pre","band.suf","colors","species","age","sex","date","wing","tarsus","mass","wanderer","recap.2003.nov","resight.2003.nov","recap.2004.jan","resight.2004.jan","recap.2004.feb","resight.2004.feb","recap.2004.nov","resight.2004.nov","recap.2005.jan","resight.2005.jan","recap.2005.feb","resight.2005.feb","recap.2005.nov","resight.2005.nov","recap.2006.jan","resight.2006.jan","recap.2006.feb","resight.2006.feb","recap.2006.nov","resight.2006.nov","recap.2007.jan","resight.2007.jan","recap.2007.feb","resight.2007.feb","recap.2007.nov","resight.2007.nov","recap.2008.jan","resight.2008.jan","date2","year","month","day","notes","year.num","site.age.init","site.age","band","status"
"Morelia","2280","33791","YX-BW","BAWW","AHY","F","18-Nov-04",69,16.9,9.4,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"2280-33791","mig"
"Morelia","2370","3885","YX-BR","BAWW","AHY","F","12-Feb-05",63.5,16.3,9.6,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-12,"2005",2,12,NA,2005,10,12,"2370-3885","mig"
"Morelia",NA,"471","YX-YB","BAWW","AHY","F","19-Nov-05",65.5,17.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-19,"2005",11,19,NA,2005,10,12,"NA-471","mig"
"Morelia","2430","14189","WX-BY","BAWW","HY","M","28-Nov-06",68,17.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,NA,NA,2006-11-28,"2006",11,28,NA,2006,10,13,"2430-14189","mig"
"Morelia","2430","14192","WX-BR","BAWW","AHY","M","29-Nov-06",67.5,17.3,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,2006-11-29,"2006",11,29,NA,2006,10,13,"2430-14192","mig"
"Morelia","2430","14193","WX-WB","BAWW","AHY","M","29-Nov-06",68.5,17.6,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",2006-11-29,"2006",11,29,NA,2006,10,13,"2430-14193","mig"
"Morelia","2430","14194","WX-WY","BAWW","AHY","F","29-Nov-06",68,16.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,2006-11-29,"2006",11,29,NA,2006,10,13,"2430-14194","mig"
"Morelia","2430","14201","WX-WR","BAWW","AHY","M","1-Dec-06",70,17,10.4,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-12-01,"2006",12,1,NA,2006,10,13,"2430-14201","mig"
"Morelia","2430","14283","WX-RW","BAWW","HY","F","19-Jan-07",64.5,16.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a",NA,"X",NA,NA,NA,NA,NA,NA,2007-01-19,"2007",1,19,NA,2007,10,14,"2430-14283","mig"
"Morelia","4A","224","BY-WX","BCPT","HY",NA,"22-Nov-03",83.5,24.1,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"4A-224","res"
"Morelia","4A","225","BY-XR","BCPT","AHY",NA,"22-Nov-03",88.5,23.5,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"4A-225","res"
"Morelia","4A","226","BY-XY","BCPT","HY",NA,"22-Nov-03",85.5,23.1,28,"P",NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"4A-226","res"
"Morelia","4A","227","BY-XW","BCPT","AHY",NA,"22-Nov-03",86.5,23.4,25.4,"P",NA,"X",NA,"X",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"4A-227","res"
"Morelia","4A","228","BX-WR","BCPT","HY",NA,"22-Nov-03",76.5,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"4A-228","res"
"Morelia","4A","229","BW-RX","BCPT","HY",NA,"22-Nov-03",84,24.4,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"4A-229","res"
"Morelia","4A","230","YB-XR","BCPT","AHY",NA,"22-Nov-03",88,23.8,27.7,"P",NA,"X",NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"4A-230","res"
"Morelia","4A","231","BR-XR","BCPT","AHY",NA,"23-Nov-03",83.5,23.1,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-23,"2003",11,23,NA,2003,10,10,"4A-231","res"
"Morelia","4A","238","XB-BR","BCPT","AHY",NA,"8-Jan-04",90.5,24.3,28.3,"P","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,2004-01-08,"2004",1,8,NA,2004,10,11,"4A-238","res"
"Morelia","4A","239","BW-XR","BCPT","AHY",NA,"9-Jan-04",84,22.6,28.9,NA,"n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-09,"2004",1,9,NA,2004,10,11,"4A-239","res"
"Morelia","4A","240","YX-YY","BCPT","AHY",NA,"9-Jan-04",86,22.7,26.8,"P","n/a","n/a","X","X","X",NA,NA,NA,NA,"Morelia","Morelia",NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,NA,NA,2004-01-09,"2004",1,9,NA,2004,10,11,"4A-240","res"
"Morelia","4A","252","XY-RR","BCPT","HY",NA,"24-Feb-04",86,23.5,26.7,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-24,"2004",2,24,NA,2004,10,11,"4A-252","res"
"Morelia","4A","254","XR-YY","BCPT","HY",NA,"24-Feb-04",78.5,22.5,NA,"P","n/a","n/a","n/a","n/a",NA,"X",NA,NA,NA,"Morelia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-24,"2004",2,24,NA,2004,10,11,"4A-254","res"
"Morelia","4A","255","RB-XY","BCPT","AHY",NA,"25-Feb-04",89.5,23.2,25.2,"P","n/a","n/a","n/a","n/a",NA,"X",NA,NA,NA,"Caoba","Morelia","Fuera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-25,"2004",2,25,NA,2004,10,11,"4A-255","res"
"Morelia","4A","273","RX-WY","BCPT","HY",NA,"17-Nov-04",85.5,23.4,26,"P",NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,"X","X",NA,NA,NA,"X",NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"4A-273","res"
"Morelia","4A","274","RY-XR","BCPT","HY",NA,"17-Nov-04",82,22.3,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"4A-274","res"
"Morelia","4A","275","XR-BY","BCPT","AHY",NA,"17-Nov-04",85,23.6,27.7,"P",NA,NA,NA,NA,NA,NA,NA,"X","X","X",NA,NA,NA,"X",NA,"X",NA,"X",NA,"X",NA,NA,NA,"X",NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"4A-275","res"
"Morelia","4A","276","XR-YR","BCPT","AHY",NA,"18-Nov-04",85,23.5,NA,"P",NA,NA,NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,NA,NA,"Cueva",NA,NA,NA,"Morelia",NA,NA,"X","X",NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"4A-276","res"
"Morelia","4A","277","XR-WW","BCPT","HY",NA,"18-Nov-04",81.5,24.7,25.3,"P",NA,NA,NA,NA,NA,NA,NA,"X",NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"4A-277","res"
"Morelia","4A","278","XB-BW","BCPT","HY",NA,"19-Nov-04",81.5,22.7,26,"P",NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-19,"2004",11,19,NA,2004,10,11,"4A-278","res"
"Morelia","4A","279","XW-BW","BCPT","AHY",NA,"19-Nov-04",86.5,23.2,26.5,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X","X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,NA,2004-11-19,"2004",11,19,NA,2004,10,11,"4A-279","res"
"Morelia","4A","280","YX-BW","BCPT","AHY",NA,"20-Nov-04",87.5,23.4,29.9,"P",NA,NA,NA,NA,NA,NA,NA,"X",NA,"X","X","X",NA,"X",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-20,"2004",11,20,NA,2004,10,11,"4A-280","res"
"Morelia","4A","291","XR-RR","BCPT","HY",NA,"12-Jan-05",80,23.1,24.7,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-12,"2005",1,12,NA,2005,10,12,"4A-291","res"
"Morelia","4A","292","WR-XR","BCPT","HY",NA,"13-Jan-05",86.5,23.5,27.8,"P",NA,NA,NA,NA,NA,NA,"n/a","n/a",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-13,"2005",1,13,NA,2005,10,12,"4A-292","res"
"Morelia","4A","293","YW-XR","BCPT","HY",NA,"13-Jan-05",83.5,23.5,26.3,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-13,"2005",1,13,NA,2005,10,12,"4A-293","res"
"Morelia","4A","294","YR-XR","BCPT","AHY",NA,"14-Jan-05",83,20.4,24.6,"P",NA,NA,NA,NA,NA,NA,"n/a","n/a",NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-14,"2005",1,14,NA,2005,10,12,"4A-294","res"
"Morelia","4A","295","XB-BY","BCPT","HY",NA,"14-Jan-05",88,23.2,27.4,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-14,"2005",1,14,NA,2005,10,12,"4A-295","res"
"Morelia","4A","328","XY-YY","BCPT","HY",NA,"12-Feb-05",82,22.9,25,"P",NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,NA,2005-02-12,"2005",2,12,NA,2005,10,12,"4A-328","res"
"Morelia","4A","333","XW-BR","BCPT","HY",NA,"14-Feb-05",84,23.5,28.2,"P",NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,2005-02-14,"2005",2,14,NA,2005,10,12,"4A-333","res"
"Morelia","4A","334","XY-YW","BCPT","AHY",NA,"16-Feb-05",90,23.9,27.2,"P",NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,2005-02-16,"2005",2,16,NA,2005,10,12,"4A-334","res"
"Morelia","4A","335","RY-XY","BCPT","HY",NA,"16-Feb-05",83,23.5,26.7,"P",NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,"Fuera",NA,NA,"X","X","X","X",NA,"X","X","X","X",NA,"X",NA,NA,NA,2005-02-16,"2005",2,16,NA,2005,10,12,"4A-335","res"
"Morelia","4A","352","XW-YR","BCPT","HY",NA,"18-Nov-05",85.5,23.2,26.6,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,2005-11-18,"2005",11,18,NA,2005,10,12,"4A-352","res"
"Morelia","4A","353","XY-YB","BCPT","AHY",NA,"20-Nov-05",85,23,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-20,"2005",11,20,NA,2005,10,12,"4A-353","res"
"Morelia","4A","354","RY-XW","BCPT","HY",NA,"20-Nov-05",86,23.1,NA,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",2005-11-20,"2005",11,20,NA,2005,10,12,"4A-354","res"
"Morelia","4A","355","XW-RB","BCPT","HY",NA,"21-Nov-05",86,23.8,28.4,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,2005-11-21,"2005",11,21,NA,2005,10,12,"4A-355","res"
"Morelia","4A","356","RB-BX","BCPT","HY",NA,"22-Nov-05",83,24.2,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-22,"2005",11,22,NA,2005,10,12,"4A-356","res"
"Morelia","4A","369","XB-WB","BCPT","AHY",NA,"20-Jan-06",91.5,23.8,25.6,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","X","X","X",NA,NA,"X",NA,"X","X",NA,NA,NA,NA,NA,2006-01-20,"2006",1,20,NA,2006,10,13,"4A-369","res"
"Morelia","4A","378","BW-XB","BCPT","AHY",NA,"19-Feb-06",93,24.5,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-02-19,"2006",2,19,NA,2006,10,13,"4A-378","res"
"Morelia","4A","379","BY-XB","BCPT","SY",NA,"19-Feb-06",85,23.5,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-02-19,"2006",2,19,NA,2006,10,13,"4A-379","res"
"Morelia","4A","380","WW-WX","BCPT","SY",NA,"21-Feb-06",84,23,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-02-21,"2006",2,21,NA,2006,10,13,"4A-380","res"
"Morelia","4A","400","XG-WW","BCPT","HY",NA,"29-Nov-06",86.5,23.4,28.3,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,2006-11-29,"2006",11,29,NA,2006,10,13,"4A-400","res"
"Morelia","4A","401","PX-WB","BCPT","AHY",NA,"29-Nov-06",89,22.2,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-29,"2006",11,29,NA,2006,10,13,"4A-401","res"
"Morelia","4A","413","RP-XB","BCPT","HY",NA,"25-Feb-07",83,24.8,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,2007-02-25,"2007",2,25,NA,2007,10,14,"4A-413","res"
"Morelia","4A","414","RP-BX","BCPT","HY",NA,"26-Feb-07",79.5,22.7,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,2007-02-26,"2007",2,26,NA,2007,10,14,"4A-414","res"
"Morelia","2240","21539","X-","BFGR","HY","M","23-Nov-03",53,15.9,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-23,"2003",11,23,NA,2003,10,10,"2240-21539","res"
"Morelia","2240","21809","X-","BFGR","AHY","F","19-Nov-04",55,16.9,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-19,"2004",11,19,NA,2004,10,11,"2240-21809","res"
"Morelia","2240","21813","X-","BFGR","AHY","F","20-Nov-04",52,17,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-20,"2004",11,20,NA,2004,10,11,"2240-21813","res"
"Morelia","2240","21815","X-","BFGR","HY","F","20-Nov-04",47.5,15.9,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-20,"2004",11,20,NA,2004,10,11,"2240-21815","res"
"Morelia","2240","21891","X-","BFGR","HY","F","18-Nov-05",50.5,15.9,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-18,"2005",11,18,NA,2005,10,12,"2240-21891","res"
"Morelia","2240","21910","X-","BFGR","AHY","M","21-Jan-06",53,15.8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-01-21,"2006",1,21,NA,2006,10,13,"2240-21910","res"
"Morelia","2240","21911","X-","BFGR","HY","F","21-Jan-06",52,16.2,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-01-21,"2006",1,21,NA,2006,10,13,"2240-21911","res"
"Morelia","2240","21921","X-","BFGR","AHY","M","20-Feb-06",52,16.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-02-20,"2006",2,20,NA,2006,10,13,"2240-21921","res"
"Morelia","2240","21953","X-","BFGR","HY","F","20-Jan-07",50,16,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-20,"2007",1,20,NA,2007,10,14,"2240-21953","res"
"Morelia","2240","21954","X-","BFGR","HY","M","20-Jan-07",54.5,16.6,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-20,"2007",1,20,NA,2007,10,14,"2240-21954","res"
"Morelia","2240","21969","X-","BFGR","HY","F","24-Feb-07",50,15.5,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,2007-02-24,"2007",2,24,NA,2007,10,14,"2240-21969","res"
"Morelia","2240","21970","X-","BFGR","HY","M","24-Feb-07",51,16.2,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,2007-02-24,"2007",2,24,NA,2007,10,14,"2240-21970","res"
"Morelia","1791","50500","X-","BLGR","AHY","F","23-Feb-07",81.5,20.3,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,2007-02-23,"2007",2,23,NA,2007,10,14,"1791-50500",NA
"Morelia","2250","78640","YX-BR","BTBW","AHY","M","21-Nov-03",65.5,19,9.7,NA,NA,NA,"X",NA,"X","X",NA,NA,"Morelia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-21,"2003",11,21,NA,2003,10,10,"2250-78640","mig"
"Morelia","2250","78641","RX-BR","BTBW","AHY","M","21-Nov-03",62.5,17.5,9.4,NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-21,"2003",11,21,NA,2003,10,10,"2250-78641","mig"
"Morelia","2250","78642","WX-BR","BTBW","HY","F","21-Nov-03",62.5,19.3,9.4,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-21,"2003",11,21,NA,2003,10,10,"2250-78642","mig"
"Morelia","2280","33203","YY-XB","BTBW","AHY","M","7-Jan-04",65.5,18.8,9.7,"W","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-07,"2004",1,7,NA,2004,10,11,"2280-33203","mig"
"Morelia","2280","33207","YR-XY","BTBW","HY","M","8-Jan-04",61.5,18.4,8.9,NA,"n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-08,"2004",1,8,NA,2004,10,11,"2280-33207","mig"
"Morelia","2280","33212","RW-XB","BTBW","AHY","M","8-Jan-04",62.5,19.4,9,NA,"n/a","n/a","X",NA,"X",NA,NA,NA,"Morelia","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-08,"2004",1,8,NA,2004,10,11,"2280-33212","mig"
"Morelia","2280","33281","XR-YY","BTBW","HY","F","23-Feb-04",61.5,19,9.6,NA,"n/a","n/a","n/a","n/a",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-23,"2004",2,23,NA,2004,10,11,"2280-33281","mig"
"Morelia","2280","33284","RX-RY","BTBW","HY","F","24-Feb-04",61,18.7,8.7,"W","n/a","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-24,"2004",2,24,NA,2004,10,11,"2280-33284","mig"
"Morelia","2280","33763","XB-BW","BTBW","HY","F","16-Nov-04",58.5,18.4,9.4,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-16,"2004",11,16,NA,2004,10,11,"2280-33763","mig"
"Morelia","2280","33768","XR-BY","BTBW","AHY","M","17-Nov-04",65,19.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"2280-33768","mig"
"Morelia","2280","33770","XY-YY","BTBW","HY","F","17-Nov-04",60,18.9,9,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"2280-33770","mig"
"Morelia","2280","33775","XR-WY","BTBW","HY","M","17-Nov-04",65.5,19.5,9.1,NA,NA,NA,NA,NA,NA,NA,NA,"X","X","X","X","X",NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"2280-33775","mig"
"Morelia","2280","33780","XR-BR","BTBW","AHY","M","17-Nov-04",63.5,19.3,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"2280-33780","mig"
"Morelia","2280","33782","XY-BY","BTBW","HY","F","17-Nov-04",60,18.5,8.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"2280-33782","mig"
