"spp.code","bnd","col","ag","sx","site","date.cap.orig","N.96","J.97","M.97","N.97","J.98","M.98","J.99","J.00","J.01","J.02","J.03","nts","date.cap.raw","stat.focals","spp","stat","hab1","diet","sub.site","persist"
"GTGT","2_5821","Y-X","AHY",NA,"Aceitillar",1996-11-20,"C","C","C","","","","","","","","","","11_20_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5817","X-R","AHY",NA,"Aceitillar",1996-11-20,"CC","C","","","","S","S","","","","","","11_20_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5815","PX-RR","AHY",NA,"Aceitillar",1996-11-19,"C","CS","C","CS","S","","","","","","","","11_19_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5822","X-B/W","AHY",NA,"Aceitillar",1996-11-20,"C","C","","C","S","C","S","","","","","","11_20_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6900","RY-XB","AHY",NA,"Aceitillar",2000-01-24,"","","","","","","","C","","","","","1_24_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","3A_006","XP-YB","AHY",NA,"Aceitillar",2001-02-02,"","","","","","","","","C","","","","2_2_2001","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","3A_011","XP-YY","AHY",NA,"Aceitillar",2001-02-04,"","","","","","","","","C","","","","2_4_2001","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_5898","RX-YR","HY",NA,"Aceitillar",1997-03-11,"","","C","","","S","S","","","","","","3_11_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","621","YB-AX","AHY",NA,"Aceitillar",2000-01-26,"","","","","","","","C","","S","","S in nest study","1_26_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6860","YX-WY","HY",NA,"Aceitillar",1999-01-28,"","","","","","","C","","","","","","1_28_1999","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_5824","PP-YX","AHY",NA,"Aceitillar",1996-11-21,"C","","","","","","","","","","","","11_21_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_5864","PX-YY","AHY",NA,"Aceitillar",1997-01-19,"","C","","","","","S","","","","","","1_19_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_5871","YB-XR","HY",NA,"Aceitillar",1997-01-26,"","C","","","","C","","","","C","","","1_26_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","603","RB-YX","AHY",NA,"Aceitillar",2000-01-24,"","","","","","","","C","","","","","1_24_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_5810","X-P","AHY",NA,"Aceitillar",1996-11-15,"C","CS","C","S","S","S","S","","","","","","11_15_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_5865","BX-RR","HY",NA,"Aceitillar",1997-01-20,"","C","","","","S","","","","","","","1_20_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_6952","RY-GX","AHY",NA,"Aceitillar",1998-01-22,"","","","","C","","S","","","C","","","1_22_1998","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5811","YY-BX",NA,NA,"Aceitillar",1996-11-15,"C","","","","C","S","","","","","","","11_15_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_5818","X-GG","AHY",NA,"Aceitillar",1996-11-20,"C","","","","","","","","","","","","11_20_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_6871","WR-RX","HY",NA,"Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_6924","YG-RX","AHY",NA,"Aceitillar",1997-11-11,"","","","CC","S","S","S","","C","","","","11_11_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5863","YY-PX","AHY",NA,"Aceitillar",1997-01-19,"","C","","","","","S","","","","","","1_19_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_5813","YB-BX",NA,NA,"Aceitillar",1996-11-16,"CS","","","","","","","","","","","","11_16_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","625","RA-YX","HY",NA,"Aceitillar",2000-01-27,"","","","","","","","C","","","","","1_27_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","3A_007","YX-BY","AHY",NA,"Aceitillar",2001-02-03,"","","","","","","","","C","C","","","2_3_2001","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5820","C-X","AHY",NA,"Aceitillar",1996-11-20,"C","C","S","","","","","","","","","","11_20_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","3A_005","PX-YP","AHY",NA,"Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_5866","RX-RY","AHY",NA,"Aceitillar",1997-01-20,"","C","","","","","","","","","","","1_20_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_6949","RX-AY","AHY",NA,"Aceitillar",1998-01-21,"","","","","C","","","","","","","","1_21_1998","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_5868","YX-YP","HY",NA,"Aceitillar",1997-01-24,"","C","","S","","S","S","","","","","","1_24_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5867","BX-YY","AHY",NA,"Aceitillar",1997-01-20,"","C","CS","","C","","","","","","","","1_20_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_6872","WG-XW","HY",NA,"Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_6929","GG-RX","HY",NA,"Aceitillar",1997-11-13,"","","","C","","","S","C","","","","","11_13_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6922","GX-YR","AHY",NA,"Aceitillar",1997-11-10,"","","","C","","S","S","","","","","","11_10_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_6957","YG-XY","AHY",NA,"Aceitillar",1998-03-04,"","","","","","C","S","","","","","","3_4_1998","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","3A_009","YX-YR","AHY",NA,"Aceitillar",2001-02-03,"","","","","","","","","C","","","","2_3_2001","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","372","X-A","AHY",NA,"Aceitillar",1996-11-14,"CS","","","","C","","","","C","","","","11_14_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_6950","X-G","AHY",NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","mites","1_22_1998","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_6951","RX-YA","AHY",NA,"Aceitillar",1998-01-22,"","","","","C","C","","","","","","choking in Mar 98","1_22_1998","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5900","YP-XP","AHY",NA,"Aceitillar",1997-03-11,"","","CS","C","S","C","CS","C","C","","","","3_11_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5899","PX-BR","AHY",NA,"Aceitillar",1997-03-11,"","","C","","","","C","","","","","","3_11_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6948","XY-RG","HY",NA,"Aceitillar",1998-01-16,"","","","","CC","S","","","","","","","1_16_1998","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_5493","RW-GX","HY",NA,"Aceitillar",1999-01-18,"","","","","","","C","C","","S","","S in nest study","1_18_1999","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6989","XR-WR","HY",NA,"Aceitillar",1999-01-18,"","","","","","","C","","","","","","1_18_1999","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_6923","GY-GX","AHY",NA,"Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_6990","XY-YW","HY",NA,"Aceitillar",1999-01-18,"","","","","","","C","C","","","","","1_18_1999","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5873","YX-YY","AHY",NA,"Aceitillar",1997-01-26,"","C","","S","","S","","","","","","","1_26_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6927","XG-YY","HY",NA,"Aceitillar",1997-11-13,"","","","C","S","C","","","","","","","11_13_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6958","AR-RX","AHY",NA,"Aceitillar",1998-03-04,"","","","","","CS","S","C","","S","S","S (2002-03) in nest study","3_4_1998","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6928","YX-RG","AHY",NA,"Aceitillar",1997-11-13,"","","","C","","","","","","","","","11_13_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_5494","XY-WR","HY",NA,"Aceitillar",1999-01-18,"","","","","","","C","","","S","","S in nest study","1_18_1999","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5872","PX-PR","AHY",NA,"Aceitillar",1997-01-26,"","CS","","S","S","S","S","","C","","","","1_26_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","608","RA-RX","AHY",NA,"Aceitillar",2000-01-25,"","","","","","","","C","","","","","1_25_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_5814","RX-YY",NA,NA,"Aceitillar",1996-11-16,"C","","","","","","","","","","","","11_16_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_5809","X-R","AHY",NA,"Aceitillar",1996-11-14,"C","","","","","","","","","","","","11_14_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_5488","RR-XW","AHY",NA,"Aceitillar",1999-01-18,"","","","","","","C","","","","","","1_18_1999","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"HILC","1443_32938","X-",NA,NA,"Aceitillar",2000-01-23,"","","","","","","","C","","","","","1_23_2000","res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B2","NP"
"HILC","6A_001","X-",NA,NA,"Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B2","NP"
"HILC","1443_32939","X-",NA,NA,"Aceitillar",2000-01-23,"","","","","","","","C","","","","","1_23_2000","res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B2","NP"
"HILC","1443_32936","X-",NA,NA,"Aceitillar",1999-01-18,"","","","","","","C","","","","","","1_18_1999","res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1","NP"
"HILC","1443_32940","X-",NA,NA,"Aceitillar",2000-01-25,"","","","","","","","C","","C","","","1_25_2000","res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1","P"
"HILC","8A_001","X-","AHY",NA,"Aceitillar",2001-02-03,"","","","","","","","","C","","","","2_3_2001","res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1","NP"
"HILC","8A_002","X-",NA,NA,"Aceitillar",2001-02-04,"","","","","","","","","C","","","","2_4_2001","res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1","NP"
"HILC","764_58703","X-",NA,NA,"Aceitillar",2000-01-27,"","","","","","","","C","","","","","1_27_2000","res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1","NP"
"HILC","764_58702","X-",NA,NA,"Aceitillar",2000-01-27,"","","","","","","","C","","","","","1_27_2000","res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1","NP"
"HIPE","2390_24326","YB-XP",NA,NA,"Aceitillar",1997-03-05,"","","C","","","","","","","","","","3_5_1997",NA,"Hispaniolan Pewee","RE","EF","I","B2","NP"
"HIPE","1760_22675","YR-XA",NA,NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998",NA,"Hispaniolan Pewee","RE","EF","I","B1","NP"
"HIPE","1950_82041","X-Y",NA,NA,"Aceitillar",1996-11-20,"C","","","","","","","","","","","","11_20_1996",NA,"Hispaniolan Pewee","RE","EF","I","B1","NP"
"HIPE","2140_20629","YX-WY",NA,NA,"Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999",NA,"Hispaniolan Pewee","RE","EF","I","B2","NP"
"HIPE","1950_82013","X-(G)",NA,NA,"Aceitillar",1996-11-19,"C","","","","","","C","","","","","","11_19_1996",NA,"Hispaniolan Pewee","RE","EF","I","B1","P"
"HIPE","1760_22681","AX-RY",NA,NA,"Aceitillar",1998-01-23,"","","","","C","","","","","","","mites","1_23_1998",NA,"Hispaniolan Pewee","RE","EF","I","B1","NP"
"HIPE","2390_24037","XY-P(Y)","AHY",NA,"Aceitillar",1997-01-21,"","C","","","C","S","","","","","","","1_21_1997",NA,"Hispaniolan Pewee","RE","EF","I","B2","P"
"HIPE","1950_82039","X-R",NA,NA,"Aceitillar",1996-11-20,"C","","","","","","","","","","","","11_20_1996",NA,"Hispaniolan Pewee","RE","EF","I","B1","NP"
"HIPE","2140_19005","WX-GY",NA,NA,"Aceitillar",1999-01-18,"","","","","","","C","","","","","","1_18_1999",NA,"Hispaniolan Pewee","RE","EF","I","B1","NP"
"HIPE","2390_24327","X-R","AHY",NA,"Aceitillar",1997-03-05,"","","C","","","","","","","","","mites","3_5_1997",NA,"Hispaniolan Pewee","RE","EF","I","B2","NP"
"HIPE","2140_20702","YR-XB",NA,NA,"Aceitillar",2000-01-23,"","","","","","","","C","","","","","1_23_2000",NA,"Hispaniolan Pewee","RE","EF","I","B2","NP"
"HIPE","3A_008","YX-BY",NA,NA,"Aceitillar",2001-02-03,"","","","","","","","","C","","","","2_3_2001",NA,"Hispaniolan Pewee","RE","EF","I","B1","NP"
"HIPE","1760_22673","GY-XY",NA,NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998",NA,"Hispaniolan Pewee","RE","EF","I","B1","NP"
"HIPE","1760_22660","YR-XG",NA,NA,"Aceitillar",1998-01-16,"","","","","CS","","","","","","","","1_16_1998",NA,"Hispaniolan Pewee","RE","EF","I","B2","P"
"HIPE","3A_010","XY-YR",NA,NA,"Aceitillar",2001-02-03,"","","","","","","","","C","C","","","2_3_2001",NA,"Hispaniolan Pewee","RE","EF","I","B1","P"
"HOWA","1950_82045","X-R","HY","F","Aceitillar",1996-11-20,"C","","","","","","","","","","","","11_20_1996",NA,"Hooded Warbler","M","EF","I","B1","NP"
"KWQD","764_58701","X-",NA,NA,"Aceitillar",2000-01-27,"","","","","","","","C","","","","","1_27_2000",NA,"Key West Quail-Dove","R","DF","G","B1","NP"
"KWQD","764_58705","X-",NA,NA,"Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001",NA,"Key West Quail-Dove","R","DF","G","B2","NP"
"KWQD","764_58707","X-",NA,NA,"Aceitillar",2001-02-03,"","","","","","","","","C","","","","2_3_2001",NA,"Key West Quail-Dove","R","DF","G","B1","NP"
"KWQD","764_58706","X-",NA,NA,"Aceitillar",2001-02-02,"","","","","","","","","C","","","","2_2_2001",NA,"Key West Quail-Dove","R","DF","G","B1","NP"
"MAWA","2390_24334","X-Y","HY","F","Aceitillar",1997-03-06,"","","C","","S","","","","","","","","3_6_1997",NA,"Magnolia Warbler","M","EF","I","B2","P"
"MAWA","2110_81088","X-","HY",NA,"Aceitillar",2001-02-02,"","","","","","","","","C","","","","2_2_2001",NA,"Magnolia Warbler","M","EF","I","B1","NP"
"NOMO","4_4853","X-","AHY",NA,"Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Northern Mockingbird","R","SF","O","B2","NP"
"NOMO","981_31292","X-","AHY",NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Northern Mockingbird","R","SF","O","B1","NP"
"NOMO","981_31291","X-","AHY",NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Northern Mockingbird","R","SF","O","B1","NP"
"NOPA","2110_80893","X-","AHY","M","Aceitillar",1997-11-10,"","","","CS","","","","","","","","","11_10_1997",NA,"Northern Parula","M","EF","I","B2","P"
"NOPA","2390_24351","X-","AHY","F","Aceitillar",1997-03-12,"","","C","","","","","","","","","","3_12_1997",NA,"Northern Parula","M","EF","I","B1","NP"
"OVEN","399","XY-YP","AHY",NA,"Aceitillar",1996-11-19,"CC","C","","","","S","C","","C","C","","","11_19_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2121_29237","X-","AHY",NA,"Aceitillar",2000-01-26,"","","","","","","","C","C","","","","1_26_2000","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","398","XY-BB","AHY",NA,"Aceitillar",1996-11-19,"CC","","","C","","S","C","","","","","","11_19_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","910_60088","XG-AY","HY",NA,"Aceitillar",1998-01-23,"","","","","C","","","C","","","","","1_23_1998","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","1950_82014","BX-BY","AHY",NA,"Aceitillar",1996-11-20,"C","","","CS","","","","","","","","","11_20_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","1950_82011","PY-XP","HY",NA,"Aceitillar",1996-11-15,"C","C","","","","","","","","","","","11_15_1996","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","2121_29254","X-","HY",NA,"Aceitillar",2001-01-31,"","","","","","","","","C","","","W","1_31_2001","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","910_60054","RX-GG","HY",NA,"Aceitillar",1997-11-11,"","","","C","","","","","","","","W","11_11_1997","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","910_60086","XA-YR","HY",NA,"Aceitillar",1998-01-22,"","","","","C","C","","C","","","","","1_22_1998","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2121_29218","YY-WX","HY",NA,"Aceitillar",1999-01-17,"","","","","","","C","","","","","W","1_17_1999","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","2121_29256","x-","HY",NA,"Aceitillar",2001-02-02,"","","","","","","","","C","C","","","2_2_2001","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","910_60045","RX-YA","HY",NA,"Aceitillar",1997-11-09,"","","","CC","","","","","","","","","11_9_1997","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","910_60044","XY-GY","HY",NA,"Aceitillar",1997-11-09,"","","","C","","","","","","","","W","11_9_1997","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","2121_29260","X-","AHY",NA,"Aceitillar",2001-02-04,"","","","","","","","","C","","","W","2_4_2001","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","1950_82022","RR-RX","HY",NA,"Aceitillar",1996-11-20,"C","C","","","","","","","","","","","11_20_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2390_24050","XP-YB","HY",NA,"Aceitillar",1997-01-25,"","C","","","","","","","","","","W","1_25_1997","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","910_60081","RG-XG","HY",NA,"Aceitillar",1998-01-16,"","","","","C","","","","","","","W","1_16_1998","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","381","XP-PP","HY",NA,"Aceitillar",1996-11-15,"CC","","","","","","","","","","","","11_15_1996","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","2390_24039","YX-RR","HY",NA,"Aceitillar",1997-01-21,"","C","","","","","","","","","","W","1_21_1997","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","2390_24328","YP-BX","AHY",NA,"Aceitillar",1997-03-05,"","","C","","","","","","","","","W","3_5_1997","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","2121_29255","X-","AHY",NA,"Aceitillar",2001-02-02,"","","","","","","","","C","C","","","2_2_2001","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","910_60098","GX-RR","HY",NA,"Aceitillar",1998-03-04,"","","","","","CC","S","C","","","","","3_4_1998","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2390_24343","PY-XY","AHY",NA,"Aceitillar",1997-03-11,"","","C","","","","","","","","","W","3_11_1997","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","395","PR-XY","AHY",NA,"Aceitillar",1996-11-19,"C","","","","","","","","","","","W","11_19_1996","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","910_60052","GY-GX","HY",NA,"Aceitillar",1997-11-11,"","","","C","","","S","","","","","","11_11_1997","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","1950_82009","BP-PX","HY",NA,"Aceitillar",1996-11-14,"C","","","","","","","","","","","W","11_14_1996","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","910_60085","GX-YR","HY",NA,"Aceitillar",1998-01-22,"","","","","C","S","","","","","","","1_22_1998","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2390_24041","PY-YX","AHY",NA,"Aceitillar",1997-01-24,"","C","","","","","","","","","","W","1_24_1997","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","1950_82558","XY-RG","AHY",NA,"Aceitillar",1997-11-09,"","","","C","","","","","","","","W","11_9_1997","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","2121_29259","X-","HY",NA,"Aceitillar",2001-02-03,"","","","","","","","","C","","","W","2_3_2001","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","910_60056","AG-RX","AHY",NA,"Aceitillar",1997-11-13,"","","","C","C","","","","","","","","11_13_1997","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","910_60080","YG-XA","HY",NA,"Aceitillar",1998-01-16,"","","","","CC","C","C","","","","","","1_16_1998","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","1950_82021","BB-RX","HY",NA,"Aceitillar",1996-11-20,"C","","C","","","","","","","","","","11_20_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2121_29235","X-","HY",NA,"Aceitillar",2000-01-25,"","","","","","","","C","C","","","","1_25_2000","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","394","XB-BR","HY",NA,"Aceitillar",1996-11-19,"C","C","","","","","","","","","","","11_19_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2121_29258","x-","HY",NA,"Aceitillar",2001-02-03,"","","","","","","","","C","","","W","2_3_2001","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","910_60048","YG-XY","HY",NA,"Aceitillar",1997-11-10,"","","","C","","","","","","","","W","11_10_1997","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","910_60046","GR-AX","HY",NA,"Aceitillar",1997-11-10,"","","","C","","","","","","","","W","11_10_1997","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","378","RY-XY","HY",NA,"Aceitillar",1996-11-14,"CC","","","","","","","","","","","","11_14_1996","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","1950_82010","YP-PX","HY",NA,"Aceitillar",1996-11-14,"CS","C","C","","","","","","","","","","11_14_1996","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","910_60084","GY-XY","AHY",NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","W","1_17_1998","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","2121_29230","WR-XY","AHY",NA,"Aceitillar",1999-01-30,"","","","","","","C","","","","","W","1_30_1999","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","2390_24042","XY-RY","AHY",NA,"Aceitillar",1997-01-24,"","CC","","","","","","","","","","","1_24_1997","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","910_60049","XG-YY","HY",NA,"Aceitillar",1997-11-10,"","","","C","","","","","","","","W","11_10_1997","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","397","RR-XY","HY",NA,"Aceitillar",1996-11-19,"CC","","","","","","","","","","","","11_19_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","1950_82049","YX-YP","HY",NA,"Aceitillar",1996-11-21,"CS","C","","","","","","","","","","","11_21_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","910_60047","XA-AG","AHY",NA,"Aceitillar",1997-11-10,"","","","C","","","","","","","","W","11_10_1997","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","2390_24048","XY-YB","AHY",NA,"Aceitillar",1997-01-25,"","C","C","","","S","","","","","","","1_25_1997","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","379","XR-PR","HY",NA,"Aceitillar",1996-11-14,"C","","","","","","","","","","","W","11_14_1996","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","1950_82031","RX-RB","AHY",NA,"Aceitillar",1996-11-20,"C","C","C","C","C","","","","","","","","11_20_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2121_29219","YX-WR","HY",NA,"Aceitillar",1999-01-18,"","","","","","","C","","","","","W","1_18_1999","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","2121_29228","WX-YY","HY",NA,"Aceitillar",1999-01-28,"","","","","","","C","","","","","W","1_28_1999","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","1950_82043","XP-YR","AHY",NA,"Aceitillar",1996-11-20,"C","C","","","C","","","","","","","","11_20_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2121_29220","WG-RX","HY",NA,"Aceitillar",1999-01-18,"","","","","","","C","C","","C","","","1_18_1999","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","1950_82012","BX-YY","HY",NA,"Aceitillar",1996-11-15,"C","","","","","","","","","","","species?","11_15_1996","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","910_60050","GR-XR","HY",NA,"Aceitillar",1997-11-10,"","","","C","","","","","","","","W","11_10_1997","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","910_60055","YG-GX","HY",NA,"Aceitillar",1997-11-11,"","","","C","","S","S","","","","","","11_11_1997","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","910_60087","AX-GY","HY",NA,"Aceitillar",1998-01-22,"","","","","C","C","S","","","","","","1_22_1998","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","910_60051","XA-RA","AHY",NA,"Aceitillar",1997-11-10,"","","","C","C","","","","","","","","11_10_1997","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","387","YR-XY","HY",NA,"Aceitillar",1996-11-16,"C","","","","","","","","","","","W","11_16_1996","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","910_60053","GX-AR","HY",NA,"Aceitillar",1997-11-11,"","","","C","","","","","","","","W","11_11_1997","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","377","XY-PP","AHY",NA,"Aceitillar",1996-11-14,"C","","C","C","S","","","","","","","","11_14_1996","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","1950_82042","XY-BP","AHY",NA,"Aceitillar",1996-11-20,"C","","","","","","","","","","","W","11_20_1996","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","2390_24060","XR-YR","HY",NA,"Aceitillar",1997-01-25,"","C","","S","","","S","","","","","","1_25_1997","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2121_29229","XW-RR","HY",NA,"Aceitillar",1999-01-28,"","","","","","","C","","","","","W","1_28_1999","mig","Ovenbird","M","EF","I","B2","NP"
