"spp.code","site","band.pre","band.suf","colors","age","sex","date","wing","tarsus","mass","fat","pec","notes","year","year.num","beak","date2","site.age.init","site.age","band","status.focals","spp","status2","hab1","diet"
"HISP","La Cueva","4A","311","RB-XR","HY",NA,"7-Feb-05",80.5,20.3,24.5,NA,NA,NA,"2004-2005",2004,NA,2005-02-07,2,3,"4A-311",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","325","WW-XY","AHY","F","11-Feb-05",78.5,20.3,25.5,NA,NA,NA,"2004-2005",2004,NA,2005-02-11,5,6,"4A-325",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Cueva","4A","313","YW-XR","AHY","M","7-Feb-05",83.5,20.3,24.7,NA,NA,NA,"2004-2005",2004,NA,2005-02-07,2,3,"4A-313",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","433","X-","HY",NA,"12-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-12,5,9,"4A-433",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","438","X-","HY",NA,"13-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-13,5,9,"4A-438",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Cueva","4A","428","X-","HY",NA,"10-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-10,2,6,"4A-428",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","323","XR-YR","HY","M","11-Feb-05",78.5,20.3,23.9,NA,NA,NA,"2004-2005",2004,NA,2005-02-11,5,6,"4A-323",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","Morelia","4A","331","RW-XY","HY","M","13-Feb-05",80,20.6,24.3,NA,NA,NA,"2004-2005",2004,NA,2005-02-13,10,11,"4A-331",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","437","X-","HY","F","13-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-13,5,9,"4A-437",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","324","XY-YR","HY","M","11-Feb-05",82.5,20.7,25.1,NA,NA,NA,"2004-2005",2004,NA,2005-02-11,5,6,"4A-324",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Cueva","4A","305","RR-XR","AHY","F","7-Feb-05",76,20,23.4,NA,NA,NA,"2004-2005",2004,NA,2005-02-07,2,3,"4A-305",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Cueva","4A","421","X-","HY","F","8-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-08,2,6,"4A-421",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","Morelia","4A","332","RB-XY","HY","M","13-Feb-05",77,19,22.9,NA,NA,NA,"2004-2005",2004,NA,2005-02-13,10,11,"4A-332",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","Morelia","1791","50686","XR-RY","HY",NA,"24-Feb-04",80,20.3,22.6,NA,NA,NA,"2003-2004",2003,NA,2004-02-24,10,10,"1791-50686",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","Morelia","1791","50687","XY-RY","HY",NA,"24-Feb-04",78,20,23.5,NA,NA,NA,"2003-2004",2003,NA,2004-02-24,10,10,"1791-50687",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","321","XR-RB","AHY","F","11-Feb-05",75,20.8,26,NA,NA,NA,"2004-2005",2004,NA,2005-02-11,5,6,"4A-321",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","322","XY-RB","AHY","F","11-Feb-05",76,20.4,24.4,NA,NA,NA,"2004-2005",2004,NA,2005-02-11,5,6,"4A-322",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","434","X-","HY",NA,"12-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-12,5,9,"4A-434",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","290","XR-RW","HY","M","12-Jan-05",80,20.2,23.2,NA,NA,NA,"2004-2005",2004,NA,2005-01-12,5,6,"4A-290",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","317","XY-RW","HY","M","9-Feb-05",78.5,20.5,25.8,NA,NA,NA,"2004-2005",2004,NA,2005-02-09,5,6,"4A-317",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Cueva","4A","427","X-","HY",NA,"9-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-09,2,6,"4A-427",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","Morelia","4A","327","RY-XY","HY","F","12-Feb-05",79,20.6,26.2,NA,NA,NA,"2004-2005",2004,NA,2005-02-12,10,11,"4A-327",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Cueva","4A","430","X-","AHY","M","10-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-10,2,6,"4A-430",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","318","RR-XY","HY","F","10-Feb-05",77.5,20.6,26.8,NA,NA,NA,"2004-2005",2004,NA,2005-02-10,5,6,"4A-318",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Caoba","4A","320","WY-XR","AHY","M","11-Feb-05",84,21.2,26.1,NA,NA,NA,"2004-2005",2004,NA,2005-02-11,5,6,"4A-320",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Cueva","4A","315","WR-XR","HY",NA,"7-Feb-05",80.5,19.5,24.5,NA,NA,NA,"2004-2005",2004,NA,2005-02-07,2,3,"4A-315",NA,"Hispaniolan Spindalis","RE","EF","F"
"HISP","La Cueva","4A","429","X-","AHY","M","10-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-10,2,6,"4A-429",NA,"Hispaniolan Spindalis","RE","EF","F"
"HITR","Morelia","6A","11","X-","AHY","F","14-Jan-05",140,17.8,77.5,NA,NA,NA,"2004-2005",2004,NA,2005-01-14,10,11,"6A-11",NA,"Hispaniolan Trogon","RE","EF","O"
"HIWO","La Cueva","4A","304","X-","AHY","F","5-Feb-05",124,23.8,71.2,NA,NA,NA,"2004-2005",2004,NA,2005-02-05,2,3,"4A-304",NA,"Hispaniolan Woodpecker","RE","EF","I"
"HOWA","La Caoba","2250","78593","X-","HY","F","11-Nov-03",63,20.2,8.5,"0",0,NA,"2003-2004",2003,NA,2003-11-11,5,5,"2250-78593",NA,"Hooded Warbler","M","EF","I"
"INBU","La Cueva","1771","12246","RR-XW","HY","M","4-Feb-05",65,16.4,14.8,NA,NA,NA,"2004-2005",2004,NA,2005-02-04,2,3,"1771-12246",NA,"Indigo Bunting","M","SF","G"
"INBU","La Caoba","1771","12083","YY-XW","AHY","M","17-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-17,5,7,"1771-12083",NA,"Indigo Bunting","M","SF","G"
"INBU","La Caoba","1771","12307","WW-XW","HY","F","27-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-27,5,8,"1771-12307",NA,"Indigo Bunting","M","SF","G"
"KWQD","El Corral","8A","81","X-","AHY",NA,"18-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-18,20,24,"8A-81",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","39","X-","AHY",NA,"18-Feb-05",160.5,30.4,173,NA,NA,NA,"2004-2005",2004,NA,2005-02-18,20,21,"8A-39",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","39","X-","ASY",NA,"24-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-24,20,22,"8A-39",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","12","X-","ASY",NA,"25-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-25,20,22,"8A-12",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","50","X-","AHY",NA,"23-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-23,20,22,"8A-50",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","70","X-","AHY",NA,"27-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-27,20,23,"8A-70",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","20","X-","SY",NA,"18-Feb-05",152.5,29.3,163,NA,NA,NA,"2004-2005",2004,NA,2005-02-18,20,21,"8A-20",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","20","X-","AHY",NA,"10-Jan-04",152,29.3,162.7,NA,NA,NA,"2003-2004",2003,NA,2004-01-10,20,20,"8A-20",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","52","X-","ASY",NA,"25-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-25,20,22,"8A-52",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","12","X-","AHY",NA,"26-Feb-04",153,30.2,181.7,NA,NA,NA,"2003-2004",2003,NA,2004-02-26,20,20,"8A-12",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","La Cueva","8A","36","X-","AHY",NA,"7-Feb-05",155,30.4,147.8,NA,NA,NA,"2004-2005",2004,NA,2005-02-07,2,3,"8A-36",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","12","X-","AHY",NA,"13-Nov-03",153,NA,173.6,NA,NA,NA,"2003-2004",2003,NA,2003-11-13,20,20,"8A-12",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","69","X-","AHY",NA,"26-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-26,20,23,"8A-69",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","12","X-","AHY",NA,"17-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-17,20,24,"8A-12",NA,"Key West Quail-Dove","R","DF","G"
"KWQD","El Corral","8A","73","X-","AHY",NA,"21-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-21,20,24,"8A-73",NA,"Key West Quail-Dove","R","DF","G"
"LOST","La Caoba","2200","99694","BAND",NA,NA,"8-Jan-05",NA,NA,NA,NA,NA,NA,"2004-2005",2004,NA,2005-01-08,5,6,"2200-99694",NA,NA,NA,NA,NA
"LOWA","La Caoba","1771","12173","X-R","HY",NA,"13-Nov-04",73,20.6,14.2,"2",2,NA,"2004-2005",2004,NA,2004-11-13,5,6,"1771-12173",NA,"Louisiana Waterthrush","M","EF","I"
"MACU","La Caoba","1202","29759","X-","AHY",NA,"15-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-15,5,9,"1202-29759",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","El Corral","1202","29690","X-","AHY",NA,"19-Feb-05",127,29.6,89.2,NA,NA,NA,"2004-2005",2004,NA,2005-02-19,20,21,"1202-29690",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Cueva","1202","29625","X-","HY",NA,"4-Jan-05",128,28.9,50.9,NA,NA,NA,"2004-2005",2004,NA,2005-01-04,2,3,"1202-29625",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Caoba","1202","29616","X-","AHY",NA,"12-Nov-04",129.5,28.3,61,NA,NA,NA,"2004-2005",2004,NA,2004-11-12,5,6,"1202-29616",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Cueva","1202","29732","X-","AHY",NA,"17-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-17,2,5,"1202-29732",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Cueva","1202","29731","X-","AHY",NA,"17-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-17,2,5,"1202-29731",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Cueva","1202","29626","X-","AHY",NA,"5-Jan-05",127,28.8,57.3,NA,NA,NA,"2004-2005",2004,NA,2005-01-05,2,3,"1202-29626",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Caoba","1202","29652","X-","AHY",NA,"9-Feb-05",123.5,28.1,51.6,NA,NA,NA,"2004-2005",2004,NA,2005-02-09,5,6,"1202-29652",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","Morelia","1202","29604","X-","AHY",NA,"22-Nov-03",125,27.2,56.5,NA,NA,NA,"2003-2004",2003,NA,2003-11-22,10,10,"1202-29604",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Caoba","1202","29702","X-","AHY",NA,"16-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-16,5,7,"1202-29702",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","Morelia","1202","29716","X-","AHY",NA,"15-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-15,10,14,"1202-29716",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Caoba","1202","29709","X-","AHY",NA,"25-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-25,5,8,"1202-29709",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Caoba","1202","29617","X-","AHY",NA,"12-Nov-04",131,28.1,70.8,NA,NA,NA,"2004-2005",2004,NA,2004-11-12,5,6,"1202-29617",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Caoba","1202","29702","X-","AHY",NA,"15-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-15,5,7,"1202-29702",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","El Corral","8A","10","X-","AHY",NA,"13-Nov-03",131.5,28.3,64,NA,NA,NA,"2003-2004",2003,NA,2003-11-13,20,20,"8A-10",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Caoba","1202","29647","X-","AHY",NA,"11-Jan-05",121,27.3,46.6,NA,NA,NA,"2004-2005",2004,NA,2005-01-11,5,6,"1202-29647",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","Morelia","1202","29685","X-","HY",NA,"13-Feb-05",126.5,28,49.8,NA,NA,NA,"2004-2005",2004,NA,2005-02-13,10,11,"1202-29685",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","Morelia","1202","29655","X-","AHY",NA,"14-Jan-05",129.5,29.1,56.6,NA,NA,NA,"2004-2005",2004,NA,2005-01-14,10,11,"1202-29655",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Caoba","1202","29757","X-","AHY",NA,"14-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-14,5,9,"1202-29757",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Caoba","1202","29619","X-","AHY",NA,"14-Nov-04",127,28.8,56.2,NA,NA,NA,"2004-2005",2004,NA,2004-11-14,5,6,"1202-29619",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Cueva","1202","29617","X-","SY",NA,"11-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-11,2,4,"1202-29617",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","Morelia","1202","29693","X-","HY",NA,"19-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-19,10,12,"1202-29693",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","El Corral","1202","29728","X-","AHY",NA,"22-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-22,20,23,"1202-29728",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","Morelia","1202","29652","X-","AHY",NA,"13-Jan-05",123,28.1,49.5,NA,NA,NA,"2004-2005",2004,NA,2005-01-13,10,11,"1202-29652",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","La Cueva","1202","29617","X-","AHY",NA,"18-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-18,2,5,"1202-29617",NA,"Mangrove Cuckoo","R","DF","I"
"MACU","Morelia","1202","29716","X-","AHY",NA,"29-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-29,10,13,"1202-29716",NA,"Mangrove Cuckoo","R","DF","I"
"MAWA","La Cueva","2240","21959","XY-BY","HY","F","15-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-15,2,5,"2240-21959",NA,"Magnolia Warbler","M","EF","I"
"MAWA","Morelia","2240","21839","XR-BW","HY",NA,"12-Jan-05",57.5,18.5,7.8,"0",0,NA,"2004-2005",2004,NA,2005-01-12,10,11,"2240-21839",NA,"Magnolia Warbler","M","EF","I"
"MAWA","Morelia","2240","21973","BW-XR","HY","M","25-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-25,10,13,"2240-21973",NA,"Magnolia Warbler","M","EF","I"
"MAWA","El Corral","2240","21868","XR-BY","HY",NA,"19-Feb-05",56,17.7,6.8,"0",0,NA,"2004-2005",2004,NA,2005-02-19,20,21,"2240-21868",NA,"Magnolia Warbler","M","EF","I"
"MAWA","Morelia","2240","21895","XR-BR","AHY","F","28-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-28,10,13,"2240-21895",NA,"Magnolia Warbler","M","EF","I"
"MAWA","La Cueva","2240","21924","YY-XY","AHY","F","21-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-21,2,5,"2240-21924",NA,"Magnolia Warbler","M","EF","I"
"MAWA","El Corral","2240","21867","XR-RY","HY",NA,"18-Feb-05",57.5,17.3,7.2,"0",0,NA,"2004-2005",2004,NA,2005-02-18,20,21,"2240-21867",NA,"Magnolia Warbler","M","EF","I"
"MAWA","Morelia","2240","21895","XR-BR","HY",NA,"22-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-22,10,12,"2240-21895",NA,"Magnolia Warbler","M","EF","I"
"MAWA","La Cueva","2240","21924","YY-XY","AHY","F","14-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-14,2,5,"2240-21924",NA,"Magnolia Warbler","M","EF","I"
"MAWA","La Cueva","2240","21946","XR-WB","HY","F","8-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-08,2,5,"2240-21946",NA,"Magnolia Warbler","M","EF","I"
"MAWA","El Corral","2240","21818","RR-XR","HY",NA,"23-Nov-04",57,15.9,7.3,"0",0,NA,"2004-2005",2004,NA,2004-11-23,20,21,"2240-21818",NA,"Magnolia Warbler","M","EF","I"
"MAWA","La Cueva","2240","21924","YY-XY","AHY","F","11-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-11,2,5,"2240-21924",NA,"Magnolia Warbler","M","EF","I"
"MAWA","El Corral","2240","21818","RR-XR","HY",NA,"20-Jan-05",57,16.2,6.7,"1",1,NA,"2004-2005",2004,NA,2005-01-20,20,21,"2240-21818",NA,"Magnolia Warbler","M","EF","I"
"MAWA","La Caoba","2240","21937","XY-BW","HY","F","26-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-26,5,8,"2240-21937",NA,"Magnolia Warbler","M","EF","I"
"MAWA","La Cueva","2240","21558","XR-RR","HY",NA,"19-Feb-04",57,18.8,8.4,"1",2,NA,"2003-2004",2003,NA,2004-02-19,2,2,"2240-21558",NA,"Magnolia Warbler","M","EF","I"
"MAWA","La Cueva","2240","21900","BR-XY","HY","F","14-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-14,2,4,"2240-21900",NA,"Magnolia Warbler","M","EF","I"
"NOMO","La Cueva","1781","50147","X-","AHY",NA,"14-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-14,2,5,"1781-50147","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50315","X-","AHY",NA,"21-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-21,2,5,"1781-50315","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50332","X-","AHY",NA,"13-Nov-04",NA,NA,NA,NA,NA,NA,"2004-2005",2004,NA,2004-11-13,5,6,"1781-50332","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50329","X-","AHY",NA,"10-Nov-04",104.5,28.2,37.4,NA,NA,NA,"2004-2005",2004,NA,2004-11-10,2,3,"1781-50329","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50334","X-","AHY",NA,"12-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-12,2,5,"1781-50334","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50355","X-","AHY",NA,"3-Feb-05",100.5,31.3,41.6,NA,NA,NA,"2004-2005",2004,NA,2005-02-03,2,3,"1781-50355","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50377","X-","AHY",NA,"13-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-13,2,4,"1781-50377","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50370","X-","HY",NA,"14-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-14,5,7,"1781-50370","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50331","X-","AHY",NA,"8-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-08,2,6,"1781-50331","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50384","X-","AHY",NA,"13-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-13,2,4,"1781-50384","res","Northern Mockingbird","R","SF","O"
"NOMO","El Corral","1781","50326","X-","AHY",NA,"26-Feb-04",98.5,31,43.5,NA,NA,NA,"2003-2004",2003,NA,2004-02-26,20,20,"1781-50326","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50345","X-","AHY",NA,"5-Feb-05",97,28.8,38.7,NA,NA,NA,"2004-2005",2004,NA,2005-02-05,2,3,"1781-50345","res","Northern Mockingbird","R","SF","O"
"NOMO","Morelia","1781","50311","X-","SY",NA,"15-Feb-05",105,32,41,NA,NA,NA,"2004-2005",2004,NA,2005-02-15,10,11,"1781-50311","res","Northern Mockingbird","R","SF","O"
"NOMO","El Corral","1781","50369","X-","AHY",NA,"18-Feb-05",99,30,37.8,NA,NA,NA,"2004-2005",2004,NA,2005-02-18,20,21,"1781-50369","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50304","X-","AHY",NA,"10-Nov-03",98,31,39.9,NA,NA,NA,"2003-2004",2003,NA,2003-11-10,5,5,"1781-50304","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50399","X-","AHY",NA,"15-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-15,5,8,"1781-50399","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50360","X-","SY",NA,"13-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-13,2,4,"1781-50360","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50301","X-","AHY",NA,"19-Feb-04",107.5,31.4,37.7,NA,NA,NA,"2003-2004",2003,NA,2004-02-19,2,2,"1781-50301","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50328","X-","AHY",NA,"10-Nov-04",97.5,29.5,36.5,NA,NA,NA,"2004-2005",2004,NA,2004-11-10,2,3,"1781-50328","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50360","X-","SY",NA,"11-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-11,2,4,"1781-50360","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50335","X-","AHY",NA,"10-Feb-05",103.5,30.6,39.3,NA,NA,NA,"2004-2005",2004,NA,2005-02-10,5,6,"1781-50335","res","Northern Mockingbird","R","SF","O"
"NOMO","Morelia","1781","50398","X-","AHY",NA,"20-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-20,10,13,"1781-50398","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50321","X-","AHY",NA,"21-Feb-04",95.5,30.5,41.9,NA,NA,NA,"2003-2004",2003,NA,2004-02-21,5,5,"1781-50321","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50324","X-","AHY",NA,"22-Feb-04",100,31.2,41,NA,NA,NA,"2003-2004",2003,NA,2004-02-22,5,5,"1781-50324","res","Northern Mockingbird","R","SF","O"
"NOMO","El Corral","1781","50373","X-","HY",NA,"23-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-23,20,22,"1781-50373","res","Northern Mockingbird","R","SF","O"
"NOMO","El Corral","1781","50307","X-","AHY",NA,"13-Nov-03",94,29.9,38.1,NA,NA,NA,"2003-2004",2003,NA,2003-11-13,20,20,"1781-50307","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50376","X-","HY",NA,"16-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-16,5,7,"1781-50376","res","Northern Mockingbird","R","SF","O"
"NOMO","La Cueva","1781","50314","X-","AHY",NA,"3-Jan-04",102,30.5,NA,NA,NA,NA,"2003-2004",2003,NA,2004-01-03,2,2,"1781-50314","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50398","X-","AHY",NA,"15-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-15,5,8,"1781-50398","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50395","X-","AHY",NA,"24-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-24,5,8,"1781-50395","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50387","X-","AHY",NA,"17-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-17,5,7,"1781-50387","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50335","X-","AHY",NA,"15-Nov-04",103.5,30.6,40.2,NA,NA,NA,"2004-2005",2004,NA,2004-11-15,5,6,"1781-50335","res","Northern Mockingbird","R","SF","O"
"NOMO","El Corral","1781","50351","X-","AHY",NA,"20-Jan-05",94,30,35.2,NA,NA,NA,"2004-2005",2004,NA,2005-01-20,20,21,"1781-50351","res","Northern Mockingbird","R","SF","O"
"NOMO","El Corral","1781","50350","X-","AHY",NA,"19-Jan-05",102,31.2,39.9,NA,NA,NA,"2004-2005",2004,NA,2005-01-19,20,21,"1781-50350","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50385","X-","HY",NA,"14-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-14,5,7,"1781-50385","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50391","X-","AHY",NA,"21-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-21,5,8,"1781-50391","res","Northern Mockingbird","R","SF","O"
"NOMO","La Caoba","1781","50306","X-","AHY",NA,"12-Nov-03",103,29.3,42.2,NA,NA,NA,"2003-2004",2003,NA,2003-11-12,5,5,"1781-50306","res","Northern Mockingbird","R","SF","O"
