"spp.code","band","colors","age","sex","site","date.cap.orig","nov.96","jan.97","mar.97","nov.97","jan.98","mar.98","jan.99","jan.00","jan.01","jan.02","jan.03","comments","data.cap.orig2","status.focals","spp","status2","hab1","diet","sub.site"
"GABU","1591-44268","X-","HY","F","Aceitillar","22-Jan-96","","","","","","","","C","","","","",1996-01-22,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1511-43431","X-","HY",NA,"Aceitillar","19-Nov-92","C","","","","","","","","","","","",1992-11-19,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44215","X-","HY",NA,"Aceitillar","18-Jan-95","","","","","","","C","","","","","",1995-01-18,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44285","X-","HY","F","Aceitillar","25-Jan-96","","","","","","","","C","","C","","",1996-01-25,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43975","X-","AHY","F","Aceitillar","11-Nov-93","","","","C","","","","","","","","",1993-11-11,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43968","X-","AHY","M","Aceitillar","11-Nov-93","","","","C","","","","","","","","",1993-11-11,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43855","X-","AHY","F","Aceitillar","6-Mar-93","","","C","","","","","","","","","",1993-03-06,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1511-43413","X(R-R)Y","AHY","M","Aceitillar","14-Nov-92","C","","","","","","C","","","","","",1992-11-14,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44292","X-","HY",NA,"Aceitillar","25-Jan-96","","","","","","","","C","","","","",1996-01-25,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44284","X-","AHY","M","Aceitillar","24-Jan-96","","","","","","","","C","","","","",1996-01-24,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44050","X-","HY",NA,"Aceitillar","24-Jan-93","","C","","","","","","","","","","",1993-01-24,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43859","X-","AHY","M","Aceitillar","6-Mar-93","","","C","","","","","","","","","",1993-03-06,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44013","X-","AHY",NA,"Aceitillar","19-Jan-93","","C","","","","","","","","","","",1993-01-19,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1521-02569","X-","AHY","M","Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43944","X-","AHY","F","Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43976","X-","AHY","F","Aceitillar","12-Nov-93","","","","C","","","","","","","","",1993-11-12,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43882","X-","AHY","M","Aceitillar","11-Mar-93","","","C","","","","","","","","","",1993-03-11,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43948","X-","AHY","F","Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43950","X-","AHY","F","Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44206","X-","HY","M","Aceitillar","17-Jan-95","","","","","","","C","","C","","","",1995-01-17,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-82635","X-","AHY","F","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44242","X-","HY",NA,"Aceitillar","27-Jan-95","","","","","","","C","","","","","",1995-01-27,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44211","X-","HY",NA,"Aceitillar","17-Jan-95","","","","","","","C","","","","","",1995-01-17,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1511-43404","RR-XR",NA,NA,"Aceitillar","13-Nov-92","CS","","","","","","","","","","","",1992-11-13,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44054","X-","HY",NA,"Aceitillar","25-Jan-93","","C","","","","","","","","","","",1993-01-25,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44055","X-","HY",NA,"Aceitillar","25-Jan-93","","C","","","","","","","","","","",1993-01-25,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-82643","X-","HY","F","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82644","X-","HY","F","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82645","X-","HY","F","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82636","X-","HY","M","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82637","X-","HY","M","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44274","X-","HY","M","Aceitillar","23-Jan-96","","","","","","","","C","","","","",1996-01-23,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44260","X-","AHY","F","Aceitillar","29-Jan-95","","","","","","","C","","","","","",1995-01-29,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1521-02577","X-","AHY","M","Aceitillar","17-Jan-94","","","","","C","","","","","","","",1994-01-17,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44150","X-","AHY","M","Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44202","X-","HY",NA,"Aceitillar","16-Jan-95","","","","","","","C","","","","","",1995-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1521-02580","X-","HY",NA,"Aceitillar","17-Jan-94","","","","","C","","","","","","","",1994-01-17,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43856","X-","HY","F","Aceitillar","6-Mar-93","","","C","","","","","","","","","",1993-03-06,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43871","X-","AHY","F","Aceitillar","10-Mar-93","","","C","","","","","","","","","",1993-03-10,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44142","X-","AHY","M","Aceitillar","3-Mar-94","","","","","","C","","","","","","",1994-03-03,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43825","X-","HY",NA,"Aceitillar","4-Mar-93","","","C","","","","","","","","","",1993-03-04,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44004","X-","AHY","M","Aceitillar","18-Jan-93","","CC","","","","","","","","","","",1993-01-18,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44287","X-","AHY","M","Aceitillar","25-Jan-96","","","","","","","","C","","","","",1996-01-25,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43946","X-","AHY","F","Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1521-02585","X-","HY",NA,"Aceitillar","20-Jan-94","","","","","C","","","","","","","",1994-01-20,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44293","X-","HY","F","Aceitillar","25-Jan-96","","","","","","","","C","","","","",1996-01-25,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44288","X-","HY","F","Aceitillar","25-Jan-96","","","","","","","","C","","","","",1996-01-25,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44286","X-","HY","F","Aceitillar","25-Jan-96","","","","","","","","C","","","","",1996-01-25,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44046","X-","HY",NA,"Aceitillar","24-Jan-93","","C","","","","","","","","","","",1993-01-24,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44147","X-","AHY","F","Aceitillar","7-Mar-94","","","","","","C","","","","","","",1994-03-07,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44148","X-","AHY","M","Aceitillar","7-Mar-94","","","","","","C","","","","","","",1994-03-07,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43858","X-","AHY","M","Aceitillar","6-Mar-93","","","C","","","","","","","","","",1993-03-06,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1521-02564","X-","AHY","M","Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43959","X-","AHY","F","Aceitillar","10-Nov-93","","","","C","","","","","","","","",1993-11-10,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","981-31270","X-","AHY","M","Aceitillar","10-Nov-93","","","","C","","","","","","","","",1993-11-10,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44018","X-","HY","F","Aceitillar","19-Jan-93","","CC","","","","C","","","","","","",1993-01-19,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82649","X-","HY","F","Aceitillar","1-Feb-97","","","","","","","","","C","","","",1997-02-01,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44257","X-","AHY","M","Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1521-02586","X-","AHY","F","Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43949","X-","AHY","M","Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43951","X-","AHY","M","Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44241","X-","HY",NA,"Aceitillar","27-Jan-95","","","","","","","C","","","","","",1995-01-27,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44247","X-","AHY","M","Aceitillar","27-Jan-95","","","","","","","C","","","","","",1995-01-27,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44146","X-","HY","F","Aceitillar","4-Mar-94","","","","","","C","C","","","","","",1994-03-04,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43849","X-","AHY","F","Aceitillar","5-Mar-93","","","C","","","","","","","","","",1993-03-05,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82632","X-","HY","F","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","Apr-37","x-","HY","F","Aceitillar","1-Feb-97","","","","","","","","","C","","","",1997-02-01,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43843","X-","AHY","M","Aceitillar","5-Mar-93","","","C","","","","","","","","","",1993-03-05,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82648","X-","HY","F","Aceitillar","1-Feb-97","","","","","","","","","C","","","",1997-02-01,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44214","X-","HY",NA,"Aceitillar","18-Jan-95","","","","","","","C","","","","","",1995-01-18,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44021","X-","HY",NA,"Aceitillar","19-Jan-93","","C","","","","","","","","","","",1993-01-19,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44200","X-","AHY","F","Aceitillar","16-Jan-95","","","","","","","C","","","","","",1995-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43870","X-","HY",NA,"Aceitillar","10-Mar-93","","","C","","","","","","","","","",1993-03-10,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44201","X-","HY","F","Aceitillar","16-Jan-95","","","","","","","C","","","","","",1995-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1511-43422","X-","AHY",NA,"Aceitillar","19-Nov-92","CC","C","","","","","","","","","","",1992-11-19,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44154","X-","AHY","F","Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44144","X-","AHY","F","Aceitillar","4-Mar-94","","","","","","C","","","","","","",1994-03-04,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44269","X-","AHY","M","Aceitillar","23-Jan-96","","","","","","","","C","","","","",1996-01-23,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44273","X-","AHY","M","Aceitillar","23-Jan-96","","","","","","","","C","","","","",1996-01-23,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82639","X-","AHY","M","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44266","X-","HY","F","Aceitillar","22-Jan-96","","","","","","","","C","","","","",1996-01-22,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44213","X-","HY",NA,"Aceitillar","18-Jan-95","","","","","","","C","","","","","",1995-01-18,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43956","X-","AHY","M","Aceitillar","10-Nov-93","","","","C","","","","","","","","",1993-11-10,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43957","X-","AHY","M","Aceitillar","10-Nov-93","","","","C","","","","","","","","",1993-11-10,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44042","X-","HY",NA,"Aceitillar","24-Jan-93","","C","","","","","","","","","","",1993-01-24,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1521-02562","X-","HY",NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43863","X-","AHY","F","Aceitillar","9-Mar-93","","","C","","","","","","","","","",1993-03-09,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44297","X-","AHY","F","Aceitillar","26-Jan-96","","","","","","","","C","","","","",1996-01-26,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1521-02575","X-","HY",NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44256","X-","HY",NA,"Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44145","X-","AHY","F","Aceitillar","4-Mar-94","","","","","","C","","","","","","",1994-03-04,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44244","X-","HY",NA,"Aceitillar","27-Jan-95","","","","","","","C","","","","","",1995-01-27,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1521-02599","X-","HY",NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43966","X-","AHY","F","Aceitillar","10-Nov-93","","","","C","","","C","","","","","",1993-11-10,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44283","X-","HY","M","Aceitillar","24-Jan-96","","","","","","","","C","","","","",1996-01-24,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","Apr-38","x-","HY","F","Aceitillar","1-Feb-97","","","","","","","","","C","","","",1997-02-01,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44204","X-","AHY","M","Aceitillar","16-Jan-95","","","","","","","C","","","","","",1995-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-43977","X-","HY",NA,"Aceitillar","12-Nov-93","","","","C","","","","","","","","",1993-11-12,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1521-02560","X-","HY",NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1521-02583","X-","AHY","F","Aceitillar","20-Jan-94","","","","","C","","","","","","","",1994-01-20,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44253","X-","HY",NA,"Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43860","X-","AHY","F","Aceitillar","9-Mar-93","","","C","","","","","","","","","",1993-03-09,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44246","X-","AHY","F","Aceitillar","27-Jan-95","","","","","","","C","","","","","",1995-01-27,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44243","X-","AHY","M","Aceitillar","27-Jan-95","","","","","","","C","","","","","",1995-01-27,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44251","X-","AHY","F","Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1521-02568","X-","HY","F","Aceitillar","16-Jan-94","","","","","C","","C","","","","","",1994-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82654","X-","HY","F","Aceitillar","2-Feb-97","","","","","","","","","C","","","",1997-02-02,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-82642","X-","HY","F","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43880","X-","AHY","M","Aceitillar","11-Mar-93","","","C","","","","","","","","","",1993-03-11,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1521-02567","X-","HY",NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1511-43436","X-","AHY","F","Aceitillar","19-Nov-92","C","C","","","","","","","","","","",1992-11-19,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1521-02573","X-","HY","F","Aceitillar","16-Jan-94","","","","","C","","C","","","","","",1994-01-16,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44212","X-","AHY","M","Aceitillar","18-Jan-95","","","","","","","C","","","","","",1995-01-18,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44255","X-","AHY","M","Aceitillar","28-Jan-95","","","","","","","C","C","C","","","",1995-01-28,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44250","X-","AHY","M","Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43881","X-","AHY","F","Aceitillar","11-Mar-93","","","C","","","","","","","","","",1993-03-11,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44157","X-","HY",NA,"Aceitillar","9-Mar-94","","","","","","C","","","","","","",1994-03-09,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82641","X-","HY","F","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-43876","X-","HY","F","Aceitillar","10-Mar-93","","","CC","C","","","","","","","","",1993-03-10,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44159","X-","HY",NA,"Aceitillar","9-Mar-94","","","","","","C","","","","","","",1994-03-09,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-82647","X-","HY","F","Aceitillar","1-Feb-97","","","","","","","","","C","C","","",1997-02-01,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44252","X-","AHY","F","Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44034","X-","AHY","F","Aceitillar","23-Jan-93","","C","","","","","","","","","","",1993-01-23,"res","Greater Antillean Bullfinch","R","EF","O","B1"
"GABU","1591-44160","X-","HY",NA,"Aceitillar","9-Mar-94","","","","","","C","","","","","","",1994-03-09,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44279","X-","HY",NA,"Aceitillar","24-Jan-96","","","","","","","","C","","","","",1996-01-24,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GABU","1591-44278","X-","HY","M","Aceitillar","24-Jan-96","","","","","","","","C","","","","",1996-01-24,"res","Greater Antillean Bullfinch","R","EF","O","B2"
"GAPE","2140-20702","YR-XB",NA,NA,"Aceitillar","22-Jan-96","","","","","","","","C","","","","",1996-01-22,NA,NA,NA,NA,NA,"B2"
"GREP","3A-010","XY-YR",NA,NA,"Aceitillar","2-Feb-97","","","","","","","","","C","C","","",1997-02-02,NA,NA,NA,NA,NA,"B1"
"GREP","1760-22660","YR-XG",NA,NA,"Aceitillar","15-Jan-94","","","","","CS","","","","","","","",1994-01-15,NA,NA,NA,NA,NA,"B2"
"GREP","1760-22675","YR-XA",NA,NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,NA,NA,NA,NA,NA,"B1"
"GREP","2140-19005","WX-GY",NA,NA,"Aceitillar","17-Jan-95","","","","","","","C","","","","","",1995-01-17,NA,NA,NA,NA,NA,"B1"
"GREP","1950-82013","X-(G)",NA,NA,"Aceitillar","18-Nov-92","C","","","","","","C","","","","","",1992-11-18,NA,NA,NA,NA,NA,"B1"
"GREP","2390-24037","XY-P(Y)","AHY",NA,"Aceitillar","20-Jan-93","","C","","","C","S","","","","","","",1993-01-20,NA,NA,NA,NA,NA,"B2"
"GREP","2390-24327","X-R","AHY",NA,"Aceitillar","4-Mar-93","","","C","","","","","","","","","mites",1993-03-04,NA,NA,NA,NA,NA,"B2"
"GREP","3A-008","YX-BY",NA,NA,"Aceitillar","2-Feb-97","","","","","","","","","C","","","",1997-02-02,NA,NA,NA,NA,NA,"B1"
"GREP","2140-20629","YX-WY",NA,NA,"Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,NA,NA,NA,NA,NA,"B2"
"GREP","1950-82039","X-R",NA,NA,"Aceitillar","19-Nov-92","C","","","","","","","","","","","",1992-11-19,NA,NA,NA,NA,NA,"B1"
"GREP","1760-22681","AX-RY",NA,NA,"Aceitillar","22-Jan-94","","","","","C","","","","","","","mites",1994-01-22,NA,NA,NA,NA,NA,"B1"
"GREP","2390-24326","YB-XP",NA,NA,"Aceitillar","4-Mar-93","","","C","","","","","","","","","",1993-03-04,NA,NA,NA,NA,NA,"B2"
"GREP","1760-22673","GY-XY",NA,NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,NA,NA,NA,NA,NA,"B1"
"GREP","1950-82041","X-Y",NA,NA,"Aceitillar","19-Nov-92","C","","","","","","","","","","","",1992-11-19,NA,NA,NA,NA,NA,"B1"
"GTGT","Feb-70","BX-BY","AHY",NA,"Aceitillar","24-Jan-93","","C","","","","CS","S","C","","","","",1993-01-24,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-96","XB-RP","AHY",NA,"Aceitillar","5-Mar-93","","","C","","S","","","","","","","",1993-03-05,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","3A-003","PX-RY","AHY",NA,"Aceitillar","30-Jan-97","","","","","","","","","C","S","","S during nest study",1997-01-30,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-26","XG-AA","AHY",NA,"Aceitillar","11-Nov-93","","","","C","","","","","","","","",1993-11-11,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-59","RX-AG","HY",NA,"Aceitillar","3-Mar-94","","","","","","C","","","","","","",1994-03-03,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","621","YB-AX","AHY",NA,"Aceitillar","25-Jan-96","","","","","","","","C","","S","","S in nest study",1996-01-25,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","601","RB-XY","HY",NA,"Aceitillar","23-Jan-96","","","","","","","","C","","","","",1996-01-23,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-69","RX-YB","HY",NA,"Aceitillar","24-Jan-93","","C","","","","","","","","","","",1993-01-24,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-16","RX-YP","AHY",NA,"Aceitillar","18-Nov-92","C","C","C","S","","","","","","","","",1992-11-18,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-12","YR-BX","AHY",NA,"Aceitillar","15-Nov-92","C","","","","","","","C","","C","","",1992-11-15,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-97","PB-PX","HY",NA,"Aceitillar","5-Mar-93","","","C","","","","","","","","","",1993-03-05,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-96","WW-XY","AHY",NA,"Aceitillar","18-Jan-95","","","","","","","C","C","C","","","",1995-01-18,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","3A-004","XP-PR","HY",NA,"Aceitillar","30-Jan-97","","","","","","","","","C","","","",1997-01-30,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-64","PX-YY","AHY",NA,"Aceitillar","18-Jan-93","","C","","","","","S","","","","","",1993-01-18,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-21","YR-XG","AHY",NA,"Aceitillar","9-Nov-93","","","","C","","","CS","","","","","",1993-11-09,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-19","AR-X","HY",NA,"Aceitillar","19-Nov-92","C","C","C","","","","","","","","","",1992-11-19,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-00","RY-XB","AHY",NA,"Aceitillar","23-Jan-96","","","","","","","","C","","","","",1996-01-23,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-25","GA-XY","AHY",NA,"Aceitillar","11-Nov-93","","","","C","","","","","","C","","",1993-11-11,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-22","X-B/W","AHY",NA,"Aceitillar","19-Nov-92","C","C","","C","S","C","S","","","","","",1992-11-19,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","3A-005","PX-YP","AHY",NA,"Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","626","BR-XY","AHY",NA,"Aceitillar","26-Jan-96","","","","","","","","C","","","","",1996-01-26,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","625","RA-YX","HY",NA,"Aceitillar","26-Jan-96","","","","","","","","C","","","","",1996-01-26,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-98","RX-YR","HY",NA,"Aceitillar","10-Mar-93","","","C","","","S","S","","","","","",1993-03-10,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-11","YY-BX",NA,NA,"Aceitillar","14-Nov-92","C","","","","C","S","","","","","","",1992-11-14,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
